date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2022-08-14,14.450000000000001,9.487499999999999,204.75,12.720833333333333,2.8041666666666667,33.333333333333336,0.22541666666666668,2.5416666666666665,1.5958333333333332,32.416666666666664,17.0
2022-08-15,17.5,11.3375,261.375,17.220833333333335,3.3249999999999997,31.708333333333332,0.2654166666666667,3.625,1.59375,42.541666666666664,21.0
2022-08-16,27.96666666666667,17.7,364.375,21.450000000000003,4.433333333333334,36.833333333333336,0.2920833333333333,6.958333333333333,2.3125,56.666666666666664,30.25
2022-08-17,36.604166666666664,23.820833333333336,481.6666666666667,23.295833333333334,6.345833333333334,32.083333333333336,0.2791666666666667,6.666666666666667,2.2875,72.79166666666667,51.125
2022-08-18,23.245833333333334,13.8125,247.04166666666666,14.4375,3.454166666666667,34.708333333333336,0.3329166666666667,9.916666666666666,2.2479166666666663,60.333333333333336,34.625
2022-08-19,18.695833333333333,11.758333333333333,222.54166666666666,13.145833333333334,3.1291666666666664,33.458333333333336,0.34,4.958333333333333,1.8208333333333335,50.958333333333336,25.416666666666668
2022-08-20,15.279166666666667,9.570833333333333,193.41666666666666,10.854166666666666,3.1291666666666664,33.375,0.255,4.083333333333333,1.5979166666666667,46.041666666666664,22.291666666666668
2022-08-21,10.783333333333333,7.3374999999999995,177.83333333333334,9.908333333333333,2.8625000000000003,29.375,0.1975,0.9166666666666666,1.4229166666666666,35.083333333333336,17.166666666666668
2022-08-22,9.583333333333334,6.5,164.45833333333334,9.129166666666666,2.6999999999999997,31.0,0.22958333333333333,0.625,1.4000000000000001,29.875,15.75
2022-08-23,10.0375,6.816666666666666,184.875,10.991666666666667,2.954166666666667,33.458333333333336,0.28250000000000003,0.7083333333333334,1.175,26.166666666666668,14.833333333333334
2022-08-24,13.266666666666666,8.8875,219.08333333333334,14.379166666666668,2.9125,28.5,0.2841666666666667,1.5416666666666667,0.8583333333333334,31.625,15.833333333333334
2022-08-25,13.470833333333333,8.875,213.04166666666666,13.070833333333333,2.4541666666666666,35.166666666666664,0.2325,2.2916666666666665,1.2979166666666666,37.666666666666664,19.083333333333332
2022-08-26,20.870833333333334,13.670833333333334,328.6666666666667,19.308333333333334,3.1916666666666664,33.0,0.27208333333333334,3.7916666666666665,1.3104166666666666,43.875,21.541666666666668
2022-08-27,19.9875,13.729166666666666,299.9583333333333,19.229166666666668,3.4291666666666667,40.083333333333336,0.24791666666666667,1.1666666666666667,1.6979166666666667,56.666666666666664,30.416666666666668
2022-08-28,19.620833333333334,13.141666666666666,298.6666666666667,18.7375,3.3000000000000003,38.291666666666664,0.24833333333333332,1.9166666666666667,1.3145833333333334,47.375,24.916666666666668
2022-08-29,30.212500000000002,20.816666666666666,427.5,26.791666666666668,4.170833333333333,45.166666666666664,0.5629166666666666,1.0833333333333333,1.2020833333333334,61.333333333333336,34.833333333333336
2022-08-30,31.6375,21.962500000000002,374.8333333333333,23.445833333333336,4.220833333333333,57.666666666666664,0.43083333333333335,0.5833333333333334,2.05625,73.95833333333333,53.333333333333336
2022-08-31,25.99166666666667,17.991666666666667,308.4583333333333,18.466666666666665,5.879166666666666,51.791666666666664,0.28375,0.0,2.004166666666667,63.5,37.0
2022-09-01,45.5,31.583333333333332,502.7916666666667,29.379166666666666,8.4,39.75,0.3066666666666667,0.0,1.825,77.79166666666667,55.166666666666664
2022-09-02,33.699999999999996,23.5125,423.8333333333333,25.962500000000002,7.654166666666666,54.833333333333336,0.26416666666666666,0.0,2.2645833333333334,86.45833333333333,63.0
2022-09-03,39.65833333333333,27.691666666666666,491.0416666666667,30.304166666666664,7.1000000000000005,61.083333333333336,0.325,0.0,2.2833333333333337,79.25,59.125
2022-09-04,28.7375,20.079166666666666,393.0416666666667,24.929166666666664,4.195833333333334,56.25,0.36375,0.0,1.6104166666666666,72.45833333333333,49.708333333333336
2022-09-05,28.370833333333334,19.837500000000002,391.1666666666667,25.037499999999998,4.675,61.416666666666664,0.3558333333333333,0.0,1.7437500000000001,67.04166666666667,42.041666666666664
2022-09-06,21.820833333333336,15.245833333333332,327.0416666666667,18.849999999999998,3.8708333333333336,60.791666666666664,0.24083333333333334,0.0,2.05,62.333333333333336,37.541666666666664
2022-09-07,11.891666666666666,8.291666666666666,226.875,12.258333333333333,3.1791666666666667,41.541666666666664,0.11541666666666667,0.0,2.2395833333333335,49.083333333333336,25.25
2022-09-08,10.1,7.045833333333333,203.0,11.866666666666667,2.75,34.625,0.07875,0.0,1.3499999999999999,29.625,17.0
2022-09-09,8.549999999999999,5.991666666666667,184.625,9.3125,3.0041666666666664,42.958333333333336,0.0725,0.0,1.7125000000000001,28.166666666666668,17.291666666666668
